# Gradient from BCP/RCP (upwards)
# number of points: 123
# ---- origin of the path ---- 
# name: b5 (bond) ncp: 13 ncpcel: 13
# rho: 3.137795072E-01 grad: 2.500538196E-15 lap: -9.019386871E-01
# starting position (cryst.): 0.57733558   0.35645714   0.49411765   
# starting position (bohr): 1.13598238   -1.97363576  -0.00001294  
# starting path direction (bohr): -0.86641020  -0.49933291  0.00000125   
# ---- end of the path ---- 
# name: C_ (nucleus) ncp: 4 ncpcel: 4
# rho: 1.224259735E+02 grad: 0.000000000E+00 lap: -4.123135600E+06
# end position (cryst.): 0.49664593   0.30995864   0.49411927   
# end position (bohr): 0.00000000   -2.62826100  0.00000000   
# 
#          x                    y                    z                  rho                 rhox                 rhoy                 rhoz                rhoxx                rhoxy                rhoxz                rhoyy                rhoyz                rhozz 
 -0.529536464874E+00  -0.232316419082E+01  -0.891718654472E-05   0.466107041341E+00   0.106167641990E+01  -0.611683898866E+00   0.485496907600E-04   0.917106013665E+01  -0.686457391985E+01   0.149268130383E-03   0.130788826321E+01   0.467533435718E-04  -0.267343139842E+01 
 -0.520872524467E+00  -0.232815780039E+01  -0.855765516405E-05   0.479042099925E+00   0.118190748382E+01  -0.681382023601E+00   0.463629036345E-04   0.102391612264E+02  -0.765888108525E+01  -0.314511437810E-03   0.143980234237E+01   0.182631928272E-03  -0.294705597831E+01 
 -0.512209802542E+00  -0.233315352344E+01  -0.826672386500E-05   0.493447506720E+00   0.131656899493E+01  -0.759422764900E+00   0.400435448905E-04   0.115198136653E+02  -0.859195725761E+01  -0.603515180041E-03   0.166289322340E+01   0.189101612447E-03  -0.326117209156E+01 
 -0.503548224373E+00  -0.233815122927E+01  -0.805713136520E-05   0.509503980886E+00   0.146785847022E+01  -0.847140368393E+00   0.326238996098E-04   0.129472073523E+02  -0.961721277109E+01  -0.134064504180E-02   0.191033651126E+01   0.300962042653E-03  -0.361265094100E+01 
 -0.494887495753E+00  -0.234315040718E+01  -0.793857282666E-05   0.527413728886E+00   0.163758479305E+01  -0.945445850719E+00   0.109498136506E-04   0.145323171055E+02  -0.107665834899E+02  -0.130904507631E-02   0.214811926640E+01   0.587517555197E-04  -0.402787569762E+01 
 -0.486227148005E+00  -0.234815024486E+01  -0.779293091302E-05   0.547401914680E+00   0.182808693004E+01  -0.105555375476E+01   0.226914243003E-04   0.163312014294E+02  -0.120648113112E+02   0.310829021960E-02   0.240019926769E+01  -0.135223146813E-02  -0.450168091845E+01 
 -0.477566844826E+00  -0.235315015974E+01  -0.757471690971E-05   0.569722695664E+00   0.204207088429E+01  -0.117903740878E+01   0.602635368290E-04   0.183578332999E+02  -0.135460466089E+02   0.307721931976E-02   0.269734190712E+01  -0.942963897336E-03  -0.504765979276E+01 
 -0.468906284870E+00  -0.235814962983E+01  -0.731604450976E-05   0.594663762402E+00   0.228253260696E+01  -0.131770540617E+01   0.768143857241E-04   0.206420094686E+02  -0.152017240092E+02   0.152730578497E-02   0.302489931836E+01   0.167768155557E-04  -0.565960020521E+01 
 -0.460245724914E+00  -0.236314909992E+01  -0.705737210893E-05   0.622549045935E+00   0.255294827442E+01  -0.147337286709E+01   0.866461198137E-04   0.232488981674E+02  -0.170802132250E+02   0.965376337820E-03   0.341492966297E+01   0.347211613839E-03  -0.632736230588E+01 
 -0.451584240072E+00  -0.236814696749E+01  -0.678638415375E-05   0.653746337096E+00   0.285731421930E+01  -0.164847154279E+01   0.849825334129E-04   0.261721324439E+02  -0.191917088495E+02  -0.216038687849E-03   0.386176337307E+01   0.469253393072E-03  -0.708816979221E+01 
 -0.442921944833E+00  -0.237314343035E+01  -0.655250204540E-05   0.688668295377E+00   0.319928188849E+01  -0.184506230860E+01   0.808289894169E-04   0.293759867932E+02  -0.215175714759E+02  -0.147529465953E-03   0.432568706460E+01  -0.134901496701E-02  -0.798812256997E+01 
 -0.434258774440E+00  -0.237813837567E+01  -0.630658470469E-05   0.727769927133E+00   0.358288184971E+01  -0.206543599084E+01   0.106068675267E-03   0.329398729745E+02  -0.241380068085E+02   0.265113079555E-02   0.483079220216E+01  -0.499293991084E-02  -0.902824399307E+01 
 -0.425594951715E+00  -0.238313218941E+01  -0.599786573208E-05   0.771557888869E+00   0.401268612810E+01  -0.231261265704E+01   0.157333023494E-03   0.368531743841E+02  -0.270970251497E+02   0.259812738103E-02   0.538746072886E+01  -0.422727919141E-02  -0.102171935199E+02 
 -0.416930855087E+00  -0.238812552792E+01  -0.568871901807E-05   0.820596873004E+00   0.449403224881E+01  -0.258987487348E+01   0.162520448068E-03   0.412182729128E+02  -0.304174794334E+02  -0.918598801581E-03   0.596150337022E+01   0.532202019086E-03  -0.115780263902E+02 
 -0.408266614432E+00  -0.239311861653E+01  -0.542085097166E-05   0.875517409849E+00   0.503314882226E+01  -0.290046601721E+01   0.146495465265E-03   0.461736338495E+02  -0.341583772610E+02  -0.148509114214E-02   0.654351569730E+01  -0.219169696947E-03  -0.131547986931E+02 
 -0.399602266102E+00  -0.239811151828E+01  -0.519751482830E-05   0.937029566374E+00   0.563762838344E+01  -0.324862821116E+01   0.135705729145E-03   0.517080807608E+02  -0.383834757437E+02  -0.100025066078E-02   0.719702718606E+01   0.261116502233E-03  -0.149506290369E+02 
 -0.390937910897E+00  -0.240310440811E+01  -0.502846361217E-05   0.100593217332E+01   0.631532106130E+01  -0.363918950917E+01   0.111782175411E-03   0.579130640683E+02  -0.431618517703E+02  -0.352882600626E-02   0.791244796866E+01   0.133373577931E-03  -0.170254967124E+02 
 -0.382273607111E+00  -0.240809738717E+01  -0.492097954430E-05   0.108312327666E+01   0.707547334196E+01  -0.407737959874E+01   0.722551737441E-04   0.649050995568E+02  -0.485559951732E+02  -0.509496617241E-02   0.866290054513E+01  -0.127312245241E-03  -0.194044220330E+02 
 -0.373609354659E+00  -0.241309045531E+01  -0.488779731622E-05   0.116961463981E+01   0.792865526244E+01  -0.456923421889E+01   0.182377741698E-04   0.727900243675E+02  -0.546594777568E+02  -0.765270996448E-02   0.947260414145E+01   0.492176380765E-03  -0.221394200131E+02 
 -0.364945102207E+00  -0.241808352345E+01  -0.485461508859E-05   0.126654836829E+01   0.888709739939E+01  -0.512154600800E+01  -0.877326861338E-04   0.817486174987E+02  -0.615668535655E+02  -0.155326903863E-01   0.103323573414E+02   0.361844045242E-02  -0.252582633930E+02 
 -0.356280733116E+00  -0.242307638919E+01  -0.501447692258E-05   0.137521665832E+01   0.996464546862E+01  -0.574185098538E+01  -0.256227272276E-03   0.917964634648E+02  -0.693443295575E+02  -0.170249785229E-01   0.112146569791E+02   0.428165323537E-02  -0.288863086905E+02 
 -0.347616006845E+00  -0.242806863503E+01  -0.529646689218E-05   0.149707021764E+01   0.111752381747E+02  -0.643820338175E+01  -0.425284983848E-03   0.102935870834E+03  -0.781606957192E+02  -0.180475751944E-01   0.120800145496E+02   0.601831830803E-02  -0.331304538724E+02 
 -0.338950895067E+00  -0.243306021171E+01  -0.567090129522E-05   0.163373355828E+01   0.125352603209E+02  -0.722044938410E+01  -0.594583848707E-03   0.115526747488E+03  -0.881470495674E+02  -0.158110868641E-01   0.129928475282E+02   0.602231589973E-02  -0.379999845833E+02 
 -0.330285441901E+00  -0.243805119571E+01  -0.608738994456E-05   0.178703600355E+01   0.140626989498E+02  -0.809907057336E+01  -0.705482192336E-03   0.129365700498E+03  -0.993265760421E+02  -0.837850883235E-02   0.139456707326E+02   0.151934071409E-02  -0.435609663245E+02 
 -0.321619741149E+00  -0.244304174982E+01  -0.647392283915E-05   0.195901362986E+01   0.157763399729E+02  -0.908511888034E+01  -0.697697872059E-03   0.144909218774E+03  -0.111898022828E+03   0.407835397212E-02   0.148633790420E+02  -0.813100369598E-02  -0.500386815310E+02 
 -0.312953881272E+00  -0.244803202762E+01  -0.673974409837E-05   0.215194381134E+01   0.176986117184E+02  -0.101914195294E+02  -0.485841458608E-03   0.162137248158E+03  -0.126139759656E+03   0.244683658479E-01   0.156525344883E+02  -0.248278553698E-01  -0.575129541964E+02 
 -0.304288019477E+00  -0.245302230209E+01  -0.680542193532E-05   0.236837578545E+01   0.198542220429E+02  -0.114329042433E+02  -0.272774320387E-05   0.181301600903E+03  -0.142264931958E+03   0.434424112596E-01   0.163159295026E+02  -0.429705289223E-01  -0.662472329362E+02 
 -0.295622273773E+00  -0.245801277816E+01  -0.671396937335E-05   0.261116406331E+01   0.222713140229E+02  -0.128258104083E+02   0.493747135439E-03   0.202875617594E+03  -0.160520424810E+03   0.207440789761E-01   0.168244614694E+02  -0.207226425350E-01  -0.763074675599E+02 
 -0.286956633275E+00  -0.246300343691E+01  -0.655067162780E-05   0.288352364538E+01   0.249843384452E+02  -0.143892957913E+02   0.632801411903E-03   0.227174546158E+03  -0.181182996674E+03   0.848016766206E-02   0.170421691128E+02  -0.828327414296E-02  -0.880094511937E+02 
 -0.278291011990E+00  -0.246799412901E+01  -0.636120819530E-05   0.318907503420E+01   0.280297663399E+02  -0.161433191162E+02   0.709680826294E-03   0.254330006973E+03  -0.204598272489E+03   0.586361277186E-02   0.168468524262E+02  -0.458892882366E-02  -0.101733280447E+03 
 -0.269625390706E+00  -0.247298482112E+01  -0.617174476192E-05   0.353188766401E+01   0.314504453763E+02  -0.181126215369E+02   0.751941169415E-03   0.285065183823E+03  -0.231389894676E+03   0.708223198067E-02   0.162825086266E+02  -0.655322386956E-03  -0.117702100739E+03 
 -0.260959584220E+00  -0.247797519164E+01  -0.597078393172E-05   0.391657285595E+01   0.352967330487E+02  -0.203250615985E+02   0.817148860171E-03   0.319706586076E+03  -0.261810749026E+03   0.162214309725E-01   0.150446543780E+02   0.258033519329E-02  -0.136249981569E+03 
 -0.252293383232E+00  -0.248296487704E+01  -0.576791620954E-05   0.434834175514E+01   0.396236121415E+02  -0.228119190567E+02   0.930707605507E-03   0.358410435573E+03  -0.296515594070E+03   0.128849787883E-01   0.131733573720E+02   0.819776382062E-03  -0.158129485632E+03 
 -0.243626760893E+00  -0.248795383056E+01  -0.556821644171E-05   0.483306396569E+01   0.444898301565E+02  -0.256085878786E+02   0.101779553775E-02   0.401850168723E+03  -0.336094794496E+03   0.130209082015E-01   0.103717135895E+02  -0.675179969743E-02  -0.183700140524E+03 
 -0.234959682675E+00  -0.249294199206E+01  -0.537027826608E-05   0.537736352443E+01   0.499677348892E+02  -0.287554453703E+02   0.113712615070E-02   0.450843679236E+03  -0.381358228471E+03   0.151357285943E-01   0.634207392568E+01  -0.799900100414E-02  -0.213675731591E+03 
 -0.226292235618E+00  -0.249792951263E+01  -0.517308720838E-05   0.598873917706E+01   0.561351770564E+02  -0.322993185557E+02   0.127502055617E-02   0.504908211284E+03  -0.433288261435E+03   0.171971321883E-01   0.676838683909E+00  -0.931291591413E-02  -0.248949115084E+03 
 -0.217624663751E+00  -0.250291681630E+01  -0.497621717344E-05   0.667560969077E+01   0.630723196691E+02  -0.362902177655E+02   0.143126837390E-02   0.565222209578E+03  -0.492399176983E+03   0.197725989159E-01  -0.704721422579E+01  -0.105012055097E-01  -0.290606738267E+03 
 -0.208957177625E+00  -0.250790426898E+01  -0.477917948194E-05   0.744743988203E+01   0.708798675628E+02  -0.407853694550E+02   0.161001719149E-02   0.632823557371E+03  -0.560140839446E+03   0.230817525693E-01  -0.173923835415E+02  -0.120824047918E-01  -0.339926365707E+03 
 -0.200289940718E+00  -0.251289215474E+01  -0.458112441493E-05   0.831492055211E+01   0.796691425915E+02  -0.458492687839E+02   0.182062389330E-02   0.708365441462E+03  -0.637739831338E+03   0.272671270805E-01  -0.312148614338E+02  -0.143548420041E-01  -0.398389084403E+03 
 -0.191623088332E+00  -0.251788070860E+01  -0.438147515958E-05   0.929010549311E+01   0.895650751156E+02  -0.515542897320E+02   0.206769576557E-02   0.792557902144E+03  -0.726766169631E+03   0.314978851699E-01  -0.494097337431E+02  -0.170718168513E-01  -0.467967154469E+03 
 -0.182956739617E+00  -0.252287013742E+01  -0.418096107735E-05   0.103865809714E+02   0.100708066439E+03  -0.579826112972E+02   0.234224818341E-02   0.886288060947E+03  -0.829096167851E+03   0.338638798849E-01  -0.731834001258E+02  -0.191907528990E-01  -0.551060709667E+03 
 -0.174290390903E+00  -0.252785956624E+01  -0.398044699512E-05   0.116196631776E+02   0.113256813463E+03  -0.652270454909E+02   0.262702683691E-02   0.990671840401E+03  -0.946965634923E+03   0.373641129793E-01  -0.104315044026E+03  -0.217535370473E-01  -0.650579917497E+03 
 -0.165625103762E+00  -0.253285083849E+01  -0.377978058808E-05   0.130066327394E+02   0.127394015845E+03  -0.733905911679E+02   0.294806802943E-02   0.110696048409E+04  -0.108305255668E+04   0.428637254341E-01  -0.144906922308E+03  -0.248422786752E-01  -0.770253559437E+03 
 -0.156960449069E+00  -0.253784320857E+01  -0.357947133622E-05   0.145670102493E+02   0.143327726734E+03  -0.825914848069E+02   0.331115502985E-02   0.123664126066E+04  -0.124072169198E+04   0.492992275303E-01  -0.197700297566E+03  -0.283846451511E-01  -0.914597004408E+03 
 -0.148296271668E+00  -0.254283640694E+01  -0.337951982932E-05   0.163228891652E+02   0.161298812299E+03  -0.929650621132E+02   0.371973258745E-02   0.138119162979E+04  -0.142425122123E+04   0.564132386827E-01  -0.266219777304E+03  -0.324123125701E-01  -0.108956758618E+04 
 -0.139632398499E+00  -0.254783013317E+01  -0.317993512411E-05   0.182993239012E+02   0.181582146433E+03  -0.104667166787E+03   0.418001713163E-02   0.154165987161E+04  -0.163869976670E+04   0.649476049371E-01  -0.355217830361E+03  -0.372238478637E-01  -0.130279826043E+04 
 -0.130968644859E+00  -0.255282406677E+01  -0.298068888327E-05   0.205247386770E+02   0.204490434131E+03  -0.117875211672E+03   0.469975028026E-02   0.171925270214E+04  -0.189047737162E+04   0.749377410867E-01  -0.470996314279E+03  -0.428850861790E-01  -0.156419856884E+04 
 -0.122304824501E+00  -0.255781788463E+01  -0.278174257273E-05   0.230314106065E+02   0.230382263968E+03  -0.132792684542E+03   0.528707367795E-02   0.191495596843E+04  -0.218766229365E+04   0.867540967030E-01  -0.622101360522E+03  -0.496463086568E-01  -0.188687887123E+04 
 -0.113640776552E+00  -0.256281130761E+01  -0.258303384904E-05   0.258560237603E+02   0.259665196020E+03  -0.149652315205E+03   0.595249615472E-02   0.212851883374E+04  -0.254056132248E+04   0.100843182666E+00  -0.820248589637E+03  -0.578219598252E-01  -0.228841987451E+04 
 -0.104976388222E+00  -0.256780413996E+01  -0.238453454315E-05   0.290402619665E+02   0.292800734969E+03  -0.168719764564E+03   0.670563105180E-02   0.235905531729E+04  -0.296256626015E+04   0.117459186461E+00  -0.108170858812E+04  -0.673870735685E-01  -0.279274389826E+04 
 -0.963116064844E-01  -0.257279628953E+01  -0.218625492110E-05   0.326314884179E+02   0.330312012565E+03  -0.190297712835E+03   0.755649033813E-02   0.260375458561E+04  -0.347140362656E+04   0.137365045180E+00  -0.142944338629E+04  -0.788751021641E-01  -0.343304402822E+04 
 -0.876464401970E-01  -0.257778777160E+01  -0.198822143282E-05   0.366834986927E+02   0.372789836120E+03  -0.214729858225E+03   0.851757934599E-02   0.285699301814E+04  -0.409116358449E+04   0.161540717980E+00  -0.189664299644E+04  -0.928456915886E-01  -0.425645681438E+04 
 -0.789812739097E-01  -0.258277925366E+01  -0.179018794499E-05   0.412573572938E+02   0.420902958152E+03  -0.242402139212E+03   0.960180007229E-02   0.310873013839E+04  -0.485569065188E+04   0.191275452779E+00  -0.253257621934E+04  -0.110017106377E+00  -0.533181586957E+04 
 -0.703155130185E-01  -0.258776970335E+01  -0.159266070554E-05   0.464223484357E+02   0.475403705442E+03  -0.273760472792E+03   0.108279136826E-01   0.334128301135E+04  -0.581475567380E+04   0.228603813973E+00  -0.341234859810E+04  -0.131573660723E+00  -0.676313505553E+04 
 -0.616495675392E-01  -0.259275983250E+01  -0.139546826450E-05   0.522570866259E+02   0.537153869496E+03  -0.309302490566E+03   0.122145051035E-01   0.352389854554E+04  -0.704488930161E+04   0.276565494437E+00  -0.465599397053E+04  -0.159220885794E+00  -0.871460209570E+04 
 -0.529835592473E-01  -0.259774985256E+01  -0.119859336500E-05   0.588508443798E+02   0.607142097377E+03  -0.349598699606E+03   0.137845911427E-01   0.360075060934E+04  -0.867140087593E+04   0.340151393931E+00  -0.646528782725E+04  -0.195829299101E+00  -0.114601657436E+05 
 -0.443175610329E-01  -0.260273989013E+01  -0.100200916231E-05   0.663051844449E+02   0.686516215175E+03  -0.395308928301E+03   0.155651057945E-01   0.346505395704E+04  -0.109157658714E+05   0.428053467953E+00  -0.920444974602E+04  -0.246417246978E+00  -0.154915609674E+05 
 -0.356516115006E-01  -0.260773001224E+01  -0.805678025184E-06   0.747360569614E+02   0.776635630444E+03  -0.447213521608E+03   0.175876687096E-01   0.289574899031E+04  -0.142125361890E+05   0.557278683405E+00  -0.135989679454E+05  -0.320795712807E+00  -0.217844820344E+05 
 -0.269857261614E-01  -0.261272024582E+01  -0.609561829457E-06   0.842768255025E+02   0.879193312792E+03  -0.506285078100E+03   0.198909813742E-01   0.137369745685E+04  -0.195535864442E+05   0.766642507141E+00  -0.213189263438E+05  -0.441332955429E+00  -0.325802261321E+05 
 -0.183199105167E-01  -0.261771060044E+01  -0.413633710838E-06   0.950839615372E+02   0.996628150776E+03  -0.573926616753E+03   0.225301226925E-01  -0.261833967179E+04  -0.298217876153E+05   0.116903384296E+01  -0.372267997584E+05  -0.673049508612E+00  -0.544015532285E+05 
 -0.965417385998E-02  -0.262270109221E+01  -0.217893033838E-06   0.107354853839E+03   0.113446231312E+04  -0.653316264580E+03   0.256309080184E-01  -0.160104309451E+05  -0.584542485651E+05   0.229087919965E+01  -0.838456810096E+05  -0.131912619029E+01  -0.117510169418E+06 
  0.000000000000E+00  -0.262826100000E+01   0.444089209850E-15   0.122425973453E+03   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.137437852901E+07   0.382038517109E-03   0.247185425451E-06  -0.137437842062E+07   0.181772374106E-03  -0.137437865074E+07 
# End gradient path

# Gradient from BCP/RCP (upwards)
# number of points: 124
# ---- origin of the path ---- 
# name: b4 (bond) ncp: 16 ncpcel: 16
# rho: 3.137795027E-01 grad: 3.304769430E-13 lap: -9.019341586E-01
# starting position (cryst.): 0.41595320   0.63683156   0.49411766   
# starting position (bohr): -1.13602569  1.97359136   -0.00001291  
# starting path direction (bohr): -0.86640960  -0.49933396  0.00000249   
# ---- end of the path ---- 
# name: C_ (nucleus) ncp: 6 ncpcel: 6
# rho: 1.224252327E+02 grad: 0.000000000E+00 lap: -4.123113625E+06
# end position (cryst.): 0.33496998   0.58998961   0.49411927   
# end position (bohr): -2.27614100  1.31413100   0.00000000   
# 
#          x                    y                    z                  rho                 rhox                 rhoy                 rhoz                rhoxx                rhoxy                rhoxz                rhoyy                rhoyz                rhozz 
 -0.113602568851E+01   0.197359135967E+01  -0.129106351823E-04   0.313779502656E+00   0.607507547414E-13   0.324843159370E-12  -0.113025233627E-14   0.934624741550E-01   0.445048823583E+00  -0.216224213931E-05  -0.422262348572E+00  -0.852531060606E-06  -0.573134284191E+00 
 -0.122266664885E+01   0.192365796412E+01  -0.126615710943E-04   0.315516530751E+00  -0.299972418081E-01  -0.171892513821E-01  -0.180922336274E-06   0.853176442692E-01   0.443975579962E+00  -0.195615518667E-04  -0.432733345031E+00  -0.136240316090E-05  -0.578970408081E+00 
